doesnt matter	inform
address	request
i am looking for a cheap restaurant in the north part of town	inform
european food	inform
and the telephone number	request
thank you good bye	thankyou
anything else	reqalts
european	inform
okay thank you good bye	thankyou
are there any other restaurants	reqalts
food	inform
whats the phone number	request
address	request
im looking for a moderately priced restaurant in the north part of town	inform
im looking for singaporean food	inform
french	inform
italian	inform
any price range	inform
how about european food	reqalts
it should be in the north part of town	inform
any	inform
phone number	request
thank you good bye	thankyou
i dont care	inform
south	inform
something else	reqalts
dont care	inform
thank you good bye	thankyou
whats the post code	request
im looking for a cheap restaurant in the south part of town	inform
thank you good bye	thankyou
expensive price range	request
expensive	inform
asian	inform
yes	affirm
i would like a moderately priced restaurant serving african food	inform
cheap restaurant in the west part of town	inform
thank you good bye	thankyou
address	request
im looking for turkish food	inform
im looking for a restaurant that serves european food	inform
indonesian food	inform
uh	null
it doesnt matter	inform
thank you goodbye	thankyou
expensive	inform
i dont care	inform
yes	affirm
good bye	bye
thank you good bye	thankyou
christmas food	inform
phone number	request
thank you goodbye	thankyou
im looking for a cheap restaurant in the north part of town	inform
spanish	inform
whats the post code	request
thank you good bye	thankyou
noise	null
good bye	bye
noise	null
dont care	inform
more	reqmore
south	inform
thank you good bye	thankyou
east part of town	inform
hi im looking for a restaurant that servers	hello
what else do you have	reqalts
signature dish	request
european food	inform
thank you good bye	thankyou
whats the addre	request
post code	request
expensive food	inform
no	negate
i dont care	inform
the south	inform
east	inform
okay do you have the address for da vinci pizzeria	request
thank you good bye	thankyou
anything else	reqalts
expensive restaurant	inform
im looking for a korean restaurant	inform
thank you good bye	thankyou
no in the south	negate
id like to find a restaurant in the north part of town serving french food	inform
whats the address	request
thank you goodbye	thankyou
im looking for a moderate priced restaurant that serves indian food	inform
is there a jamaican restaurant	confirm
can i have the address	request
thank you good bye	thankyou
address and phone number	request
austral asian	inform
catalan	inform
what is the address	request
any area	inform
thank you good bye	thankyou
spanish food	inform
good bye	bye
sil	null
for spanish food	inform
phone number	request
address	request
sil	null
korean	inform
yes	affirm
west	inform
im looking for a restaurant in the center that serves bistro food	inform
okay thank you good bye	thankyou
post code	request
thank you	thankyou
serving catalan food	inform
i want to find an expensive restaurant that serves korean food	inform
address	request
im looking for a cheap restaurant in the east part of town	inform
yes	affirm
another place	reqalts
cheap restaurant	inform
can i have the address	request
phone number	request
im looking for a chinese restaurant	inform
thank you good bye	thankyou
yes	affirm
whats the address	request
good bye	bye
spanish food	inform
thank you good bye	thankyou
thank you good bye	thankyou
how about italian	reqalts
can i get the address	request
thank you good bye	thankyou
whats the phone number	request
chinese food	inform
whats the price range	request
thank you good bye	thankyou
thai food	inform
it doesnt matter	inform
i need indian food	inform
thank you good bye	thankyou
address	request
south part of town	inform
whats their phone number	request
uh thank you good bye	thankyou
west	inform
mediterranean food	inform
address	request
i want a restaurant that serves welsh food	inform
im looking for a cheap restaurant and it should serve polish food	inform
a restaurant in the west part of town should serve crossover food	inform
gastropub	inform
i am looking for a moderately priced restaurant that serves turkish food	inform
christmas food	inform
turkish food	inform
phone number	request
any anything else	inform
how about indian type of food	reqalts
the east part	inform
thank you goodbye	thankyou
can i have their address please	request
thank you good bye	thankyou
and the telephone number	request
uh italian	inform
i want french	inform
im looking for a cheap restaurant in the south part of town	inform
vietnamese food	inform
phone number	request
anything else	reqalts
find me italian food	inform
any type	inform
expensive	inform
any price range	inform
yes	affirm
i dont care	inform
expensive	inform
whats the phone number	request
sil	null
what is the address	request
yes	affirm
no	negate
thank you good bye	thankyou
what food do they serve	request
the south	inform
address	request
im looking for a restaurant in the center serving russian food	inform
moderately priced restaurant in the north part of town	inform
cough	null
mediterranean food	inform
any part of town	inform
mediterranean food	inform
thank you good bye	thankyou
okay um chinese then	inform
how about indian food	reqalts
wrong	deny
whats their address	request
yes	affirm
the east part	inform
swedish food	inform
i would like to find a restaurant in the center and it should serve korean food	inform
thank you good bye	thankyou
i would like an africa restaurant in the center	inform
how about mediterranean	reqalts
what is the address	request
yes	affirm
restaurant moderate price	inform
dont care	inform
whats the phone number	request
in the north part of town	inform
how about asian oriental	reqalts
thank you good bye	thankyou
danish food in the center of town	inform
i dont care	inform
phone number	request
whats their phone number	request
no there is no such venue how about portuguese type of food	reqalts
post code	request
type of food	request
noise breath whats their phone number	request
thank you good bye	thankyou
part of town	request
unintelligible	null
cough	null
cheap	inform
anything else	reqalts
noise	null
thank you	thankyou
how about asian oriental food	reqalts
thank you goodbye	thankyou
phone number	request
is there anything else	reqalts
i dont care	inform
moderate	inform
im looking for an expensive restaurant in the south part of town	inform
thank you good bye	thankyou
breath i want to find a restaurant in the north part of town	inform
whats the phone number	request
what type of food	request
is there anything else	reqalts
how about indian type food	reqalts
phone number	request
australian food	inform
good bye	bye
can i get the phone number	request
right	affirm
is there on serving chineese	inform
and the phone number	request
noise	null
thank you good bye	thankyou
care	null
jamaican food	inform
im looking for thai food	inform
korean food	inform
im looking for a moderately priced restaurant	inform
thank you goodbye	thankyou
can i have an expensive restaurant	inform
no	negate
talking whats the address	request
cheap restaurant	inform
how about british food	reqalts
type of food	request
im looking for an expensive restaurant in the east part of town	inform
european food	inform
what area is it in	request
east	inform
may i have the phone number	request
can i have the phone number	request
cheap	inform
anything else	reqalts
is there anything else	reqalts
what kind of food do they serve	request
expensive restaurant romanian food	inform
i want a moderate priced restaurant in the north part of town	inform
what about asian oriental food	reqalts
african food	inform
address	request
expensive restaurant	inform
no	negate
thank you good bye	thankyou
thank you good bye	thankyou
yea im looking for a restaurant that serves basque food	inform
moderately priced restaurant	inform
anything	inform
um moderate	inform
i am looking for asian oriental type food	inform
thank you good bye	thankyou
what is the address	request
what is the address	request
how about thai food	reqalts
thank you good bye	thankyou
right	affirm
thank you goodbye	thankyou
hm	null
thank you good bye	thankyou
thank you good bye	thankyou
north	inform
okay thank you good bye	thankyou
and whats the post code	request
address	request
whats the phone number	request
thank you good bye	thankyou
what type of food	request
thank you goodbye	thankyou
moderately priced restaurant halal food	inform
any	inform
i want a moderately priced restaurant in the north part of town	inform
east part of town	inform
thank you good bye	thankyou
moderately priced in the west	inform
thank you good bye	thankyou
is there anything else	reqalts
i dont care	inform
thank you good bye	thankyou
type of food	request
italian food	inform
how about one that serves korean food	reqalts
address	request
malaysian food malaysian	inform
im looking for a restaurant that serves chinese food	inform
im looking for a moderately priced restaurant that serves asian	inform
anything house	reqalts
moderately	inform
are they expensive	inform
phone number	request
any kind	inform
sil	null
i dont care	inform
spanish food	inform
im looking for kosher food in the west side	inform
i want a restaurant in the we	inform
in the south part of town	inform
no austrian food	negate
noise	null
phone number	request
okay thank	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
moderate	inform
sil	null
south	inform
how about a different restaurant	reqalts
i dont care	inform
doesnt matter	inform
i dont	null
a cheap restaurant	inform
im looking for a restaurant in any area that servess	inform
thank you good bye	thankyou
any kind	inform
area	request
area	request
no im looking for pan asian	negate
yes	affirm
expensive restaurant in the south part of town	inform
address	request
german food	inform
unintelligible	null
whats the address	request
unusual	inform
food	inform
post code	request
thank you good bye	thankyou
how about vietnamese food	reqalts
thank you good bye	thankyou
doesnt matter	inform
thank you good bye	thankyou
i want to find a cheap restaurant	inform
anything else	reqalts
uh thai food	inform
im looking for a restaurant serving lebanese food	inform
yes id like hungarian food in the south part of town	affirm
phone number	request
thank you goodbye	thankyou
austral asian	inform
whats the phone number	request
any area	inform
find moderately priced restaurant in the west part of town	inform
thank you	thankyou
anything else	reqalts
i am looking for a restaurant serving afghan food	inform
i dont care	inform
corsica	inform
creative food	inform
gastropub	inform
thank you good bye	thankyou
what is the phone number	request
and	null
post code	request
type of food	request
yes	affirm
chinese	inform
any moderately	inform
what is the phone number	request
okay what was the first one	null
thank you goodbye	thankyou
id like to find a spanish restaurant in the center	inform
dont care	inform
doesnt matter	inform
korean	inform
thai	inform
whats the post code	request
i want an expensive restaurant in the south part of town	inform
it does not matter	inform
the phone number	request
noise	null
hi	hello
food	inform
whats the address phone number and area	request
no	negate
thank you good bye	thankyou
correct	affirm
afghan	inform
sorry about my mistakes thank you good bye	thankyou
yes	affirm
okay whats the phone number	request
unintelligible	null
chinese food	inform
cheap	inform
expensive	inform
east	inform
yes	affirm
expensive restaurant	inform
thank you good bye	thankyou
what is the phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
moderate	inform
oh i dont care	inform
whats the post code	request
in the east part	inform
is it in the centre of town	confirm
cheap	inform
whats the address	request
are there any serves asian oriental	inform
can i have the address and phone number	request
thank you good bye	thankyou
moderate	inform
any	inform
thank you good bye	thankyou
how about italian food	reqalts
i dont care	inform
any	inform
moderately priced	inform
what is the phone number	request
an address	request
postcode	request
australian	inform
christmas	inform
spanish food	inform
okay how about french	reqalts
thank you good bye	thankyou
cough	null
how about asian oriental food	reqalts
gastropub	inform
how about italian food	reqalts
and what kind of food do they serve	request
thank you good bye	thankyou
center	inform
what is the phone number	request
address	request
east	inform
sil	null
phone number please	request
thank you good bye	thankyou
what is the address	request
greek food east part of town	inform
phone number	request
yes	affirm
thank you good bye	thankyou
thank you goodbye	thankyou
and the post code	request
okay	null
cheap	inform
south	inform
cantonese	inform
i want an expensive restaurant in the east part of town	inform
price range	request
it doesnt matter	inform
thank you good bye	thankyou
i would like mexican food	inform
phone number	request
thank you good bye	thankyou
east part of town	inform
can i get the phone number and area	request
address	request
creative	inform
thank you good bye	thankyou
how about indian food	reqalts
any	inform
i need a moderately priced restaurant	inform
yes	affirm
in the west part of town	inform
moderate	inform
what type of food	request
is there anything else	reqalts
address	request
thank you good bye	thankyou
yes	affirm
moderate	inform
east	inform
okay	null
how about indian food	reqalts
what is the addre	request
uh address	request
thank you good bye	thankyou
expensive	inform
sil	null
whats its address	request
how about italian	reqalts
i want moderately priced restaurant it should be in the south part of town	inform
noise	null
yes	affirm
thank you good bye	thankyou
no	negate
what is the address and phone number	request
what about indian food	reqalts
whats the post code	request
thank you good bye	thankyou
could i have the address phone number and area	request
thank you good bye	thankyou
um how about chinese food	reqalts
and the address	request
phone number	request
any type of food	inform
im looking for a restaurant in the north	inform
address	request
yeah	affirm
sells english food	inform
north american type of food	inform
i dont care	inform
whats the address and phone number	request
european type food	inform
good bye	bye
asian oriental	inform
what is the address	request
looking for an expensive restaurant that serves	inform
east part of town	inform
what area is it	request
mediterranean	inform
what is the telephone number	request
whats the phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
irish food	inform
i want indonesian food	inform
address and phone number	request
thank you good bye	thankyou
any	inform
the south part	inform
what about any area	reqalts
south part of town	inform
what about portuguese food	reqalts
yes	affirm
whats the address	request
polynesian food	inform
danish	inform
expensive restaurant serves	inform
could have the phone number	request
phone number	request
thank you good bye	thankyou
british	inform
whats the phone number	request
alright whats their address	request
uh huh	affirm
yes barbecue food	affirm
im looking for a cheap restaurant in the south part of town	inform
may i have the address and price range	request
north	inform
traditional food	inform
dont care	inform
need one in the west part of town	inform
thank you good bye	thankyou
address	request
thank you good bye	thankyou
yes	affirm
how about italian food	reqalts
welsh food	inform
the south	inform
expensive restaurant	inform
range that serves cana	null
it doesnt matter	inform
food	inform
expensive restaurant	inform
the phone number	request
yes	affirm
can i have the phone number	request
expensive	inform
yes	affirm
and the phone number please	request
im looking for a restaurant in the east part of town and it should serve greek food	inform
how about korean food	reqalts
thank you good bye	thankyou
north	inform
thank you good bye	thankyou
phone number	request
thank you good bye	thankyou
address	request
address	request
whats the price range	request
moderate	inform
whats the address	request
may i have the postcode	request
uh does it serve	request
post code	request
yes	affirm
yes	affirm
mexican food	inform
may i have the phone number	request
whats the address	request
whats the address	request
thank you good bye	thankyou
area	request
what is the phone number	request
okay what was the name	request
african food	inform
may i have the address	request
okay thank you good bye	thankyou
address	request
no i want halal food	negate
north	inform
how about chinese food	reqalts
seafood	inform
anything else	reqalts
whats the phone number	request
whats the address	request
thank you good bye	thankyou
yes	affirm
thank you good bye	thankyou
kosher	inform
what about vietnamese type of food	reqalts
im looking for an expensive restaurant that serves asian oriental food	inform
is there anything else	reqalts
thank you good bye	thankyou
whats the phone number	request
the address	request
turkish food	inform
im looking for mediterranean food	inform
unintelligible	null
is there anything else	reqalts
phone number	request
any	inform
i would like to find a restaurant in any area serving international food	inform
thai food	inform
address	request
i dont care	inform
thai food	inform
uh how about chinese food	reqalts
how about portuguese	reqalts
french	inform
west	inform
whats the phone number	request
phone number	request
hungarian	inform
what is the phone number	request
yes can i have malaysian food	affirm
thank you good bye	thankyou
is there anything else	reqalts
what kind of food is there	request
thank you good bye	thankyou
food	inform
could i have the address please	request
is there anything else	reqalts
does it serve m african food	confirm
i would like to find a moderately priced restaurant	inform
brazilian	inform
thank you good bye	thankyou
how about international food in any price range	reqalts
kosher	inform
whats the post code	request
how about asian oriental food	reqalts
im looking for an expensive restaurant in the south part of town	inform
how about	null
breathing	null
no	negate
whats the address	request
what is the address	request
phone number	request
anything else	reqalts
moderately priced	inform
i dont care is there any north part of town	inform
thank you good bye	thankyou
south	inform
expensive restaurant in the south part of town	inform
thank you good bye	thankyou
for something moderately priced on the east part of town	inform
is there anything else	reqalts
phone number	request
austrian	inform
thank you good bye	thankyou
address	request
anything else	reqalts
address	request
im looking for an expensive restaurant in the east part of town	inform
noise	null
thank you good bye	thankyou
phone number	request
cheap restaurant	inform
a spanish restaurant in the center	inform
cantonese	inform
noise	null
british food	inform
thai food	inform
what	null
korean food	inform
what is the phone number	request
whats the address	request
south	inform
moderate priced	inform
find a restaurant in the west part of town	inform
sea food	inform
how about asian oriental type of food	reqalts
alright thank you good	thankyou
moderately priced serving european food	inform
thank you good bye	thankyou
what is the address	request
portuguese	inform
jamaican	inform
thank you good bye	thankyou
no romanian	negate
may i have a list of venues in the west part of town	inform
thank you good bye	thankyou
uh i want a cheap restaurant and it should be in the north part of town	inform
uh i dont care	inform
thank you bye	thankyou
and the post code	request
no any area	negate
moderately priced	inform
phone number	request
noise	null
barbecue	inform
noise	null
indian food	inform
address	request
and the phone number	request
whats the post code noise	request
cheap restaurant	inform
im looking for a restaurant that	inform
dont care	inform
no danish food	negate
im looking for a moderately priced restaurant in the east part of town	inform
thank you good bye	thankyou
is doesnt matter	inform
hi im looking for a moderately priced restaurant in the west part of town	hello
doesnt matter	inform
i dont care	inform
chinese food	inform
greek	inform
okay what about european	reqalts
thank you goodbye	thankyou
do they serve chinese food	confirm
wrong	deny
uh yes i am looking for an expensive restaurant in the south part of	affirm
any area	inform
thank you good bye	thankyou
unintelligible food	inform
doesnt matter	inform
thank you good bye	thankyou
what about international food	reqalts
looking for a restaurant in the south part of town	inform
a restaurant thats serving international food	inform
phone number	request
whats their post code	request
thank you good bye	thankyou
portuguese food	inform
thank you good bye	thankyou
i dont care	inform
anything else	reqalts
unintelligible	null
sil	null
sil	null
looking for moderately priced russian food	inform
you know thai thai food	inform
im looking for a moderately priced restaurant in the north	inform
dont care	inform
thank you good bye	thankyou
asian oriental type of food	inform
expensive	inform
thank you good bye	thankyou
sea food	inform
cheap	inform
anything else	reqalts
cheap restaurant that serves turkish food	inform
city center	inform
can i have post code	request
can i have european food	inform
id like a restaurant in any area that serves japanese food	inform
the address	request
whats the address and phone number	request
south part of town	inform
im looking for expensive spanish food	inform
what area	request
im looking for an expensive restaurant that serves french food	inform
i dont care	inform
moderately priced	inform
any type of food	inform
address	request
i would like an expensive restaurant that serves	inform
um	null
okay how about any part of town	reqalts
no	negate
noise	null
phone number	request
i dont care	inform
european food	inform
thank you good bye	thankyou
no is there anything else	negate
im looking for portuguese food	inform
uh can i have the phone number	request
i dont care	inform
phone number	request
im looking for british food	inform
is there any expensive restaurant	inform
what is the phone number	request
wrong	deny
yes	affirm
south	inform
in the south	inform
im looking for um	inform
what is the phone number	request
can	null
uh what type of food	request
what is the address	request
address	request
and may i have the post code	request
whats the address	request
unintelligible	null
im looking for a cheap restaurant that serves	inform
moderately priced	inform
portuguese food	inform
moderately	inform
thank you good bye	thankyou
and what type of food is it	request
what is the address	request
noise	null
british	inform
im looking for a expensive restaurant	inform
does it serve vietnamese food	confirm
and can i get the address	request
what about chinese food	reqalts
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
looking for a place that serves whole worl	null
how about european food	reqalts
what is the address and post code	request
i dont care	inform
i dont care	inform
location	request
italian	inform
can i have the address and post code	request
im looking for an expensive restaurant in the south part of town	inform
thank you good bye	thankyou
id like an expensive restaurant that serves bat food	inform
turkish	inform
goodbye	bye
is that in the north part of town	confirm
dont care	inform
do you have a restaurant that serves turkish food	reqalts
i dont care	inform
cheap restaurant west part of town	inform
what area	request
thank you good bye	thankyou
can you give me the phone number	request
post code	request
how about the west area	reqalts
the west	inform
i dont care	inform
thank you good bye	thankyou
belgium food	inform
italian food in the center	inform
i would like	null
phone number	request
thank you so much good bye	bye
phone number	request
european	inform
thank you good bye	thankyou
may i have the phone number	request
lebanese	inform
center	inform
scottish food	inform
address	request
spanish	inform
thank you good bye	thankyou
okay and what area is that	request
can i have the phone	request
can i have the address	request
i would like to know the phone number	request
im looking for a restaurant in the west	inform
can i have the address and phone number	request
okay can i have the phone number and address	request
italian	inform
and can you tell me the phone number	request
yes	affirm
tv_noise im looking for an expensive restaurant and it should serve tuscan food	inform
north	inform
nandos restaurant type of food	request
i want to find a moderately priced restaurant on the east p	inform
sil	null
and it should be in the south part of town	inform
im looking for a cheap restaurant in the east part of town	inform
and the address	request
im looking for jamaican food in the south part of town	inform
can i have a restaurant in the south part of town	inform
any part	inform
thank you good bye	thankyou
what is the phone number	request
thank you good bye	thankyou
um could i have the address	request
i would like a restaurant that serves thai food	inform
thank you good bye	thankyou
the address	request
noise	null
how about european food	reqalts
thank you good bye	thankyou
cheap restaurant in the south part of town	inform
and what type of food do they serve	request
im looking for a restaurant serving international food	inform
whats the post code	request
can you give me the address and phone number	request
north part of town	inform
phone number	request
i would like to find a cheap restaurant in the west part of t	inform
doesnt matter	inform
an area	request
restaurant in the west part of town	inform
and their post code	request
what is the address	request
any	inform
whats the address	request
can i have the phone number	request
what is the address	request
thank you good bye	thankyou
that is all	null
phone number	request
it does not matter	inform
i dont care	inform
in a moderate price range	inform
thank you good bye	thankyou
id like to find a restaurant serving portuguese food	inform
what else	reqalts
british food	inform
post code	request
what is the address	request
any area	inform
british food	inform
post code	request
id like an expensive restaurant in the south part of town	inform
alright so im very good thanks good bye	bye
phone number	request
restaurant	inform
whats the post code	request
thank you good bye	thankyou
cheap	inform
swedish	inform
address	request
and the post code	request
i dont care	inform
phone number	request
looking for a cheap spanish restaurant	inform
and the phone number	request
whats their post code	request
moderately priced restaurant	inform
noise	null
what is the address	request
thank you good bye	thankyou
thai food	inform
thank you good bye	thankyou
incorrect	null
international food	inform
moderate restaurant	inform
noise	null
phone number	request
moderately priced restaurant south part of town	inform
um west side	inform
north part of town	inform
the address	request
french food	inform
cheap restaurant north part of town	inform
german food	inform
good bye	bye
moderately priced food	inform
okay	null
post code	request
thank you good bye	thankyou
of the venue	null
im looking for a restaurant serving pan asian foo	inform
looking for moderately priced restaurant that serves creative food	inform
mediterranean food	inform
and the price range	request
british food	inform
can i have something else	reqalts
the address phone number and postcode	request
european	inform
thank you good bye	thankyou
bye	bye
whats the address	request
and the phone number	request
thank you good bye	thankyou
i dont care	inform
address	request
thank you goodbye	thankyou
any price range	inform
thank you good bye	thankyou
thank you good bye	thankyou
dont care	inform
expensive	inform
are there any turkish restaurants	inform
okay just regular ecuadorean food	null
yes	affirm
indian food	inform
it doesnt matter	inform
what area of town	request
phone number	request
yeah	affirm
where is it located	request
post code	request
south	inform
phone number	request
dont care	inform
may i have the phone number	request
sil	null
address	request
address	request
asian oriental	inform
address	request
yes	affirm
no	negate
i want a turkish restaurant	inform
looking for a cheap restaurant	inform
may i have the price range	request
whats the address	request
any	inform
i dont care	inform
thank you goodbye	thankyou
could i have a restaurant that serves thai food	inform
does it serve international food	confirm
korean	inform
lebanese food in the center of town	inform
east of town	inform
okay	null
phone number	request
looking for a cheap restaurant	inform
do they serve unintelligible food	confirm
whats the phone number	request
asian restaurant	inform
okay	null
south	inform
thank you goodbye	thankyou
kosher	inform
south	inform
arts town	null
can i get the phone number	request
may i have the phone number	request
greek food in the moderate	inform
italian food in the south part of town	inform
sil	null
yes	affirm
spanish food	inform
phone number and area	request
doesnt matter	inform
thanks bye bye	thankyou
phone number	request
how about indian type of food	reqalts
south	inform
asian oriental	inform
whats the post code	request
perfect may i have the address	request
phone number	request
phone number	request
anything else	reqalts
i dont care	inform
how about chinese	reqalts
north american food	inform
whats their phone number	request
im looking for a restaurant in the south part of town that serves christmas food	inform
polynesian food	inform
how about thai food	reqalts
hello	hello
south	inform
any type of food	inform
im looking for an expensive restaurant in a	inform
whats the postcode	request
basque food in the east part of town	inform
the centre	inform
what is their address and telephone number	request
thank you good bye	thankyou
phone number	request
great whats the address and phone number	request
thank you good bye	thankyou
i dont care	inform
i want a restaurant in the north par	inform
i need a restaurant in the east part of town that serves world food	inform
italian	inform
i dont care	inform
yes	affirm
korean type food	inform
yes can i have	affirm
west	inform
moderate	inform
chinese	inform
dont care is there anything else	reqalts
can i have the address	request
thank you good bye	thankyou
thai	inform
okay thank you good bye	thankyou
phone number	request
no thank you	negate
what is the address and phone number	request
is there anything else	reqalts
moderate	inform
the address	request
european	inform
hi im looking for a rerestaurant that serves cuban food	hello
european food	inform
cheap	inform
and can i have the address and phone number please	request
what kind of food does it	request
moroccan food	inform
music	null
address	request
im looking for a thai restaurant	inform
in the east part	inform
id like a	null
thank you good bye	thankyou
address	request
how about italian	reqalts
how about korean food	reqalts
thank you goodbye	thankyou
how about indian food	reqalts
address and phone number	request
whats the address and phone number	request
scandinavian	inform
how about international food	reqalts
thank you good bye	thankyou
thank you good bye	thankyou
what is the address	request
moderate price range	inform
restaurant in the north part of town that serves	inform
moderate range	inform
thank you good bye	thankyou
european food	inform
thank you good bye	thankyou
area	request
thank you good bye	thankyou
phone number	request
im looking for moderately priced restaurant	inform
what about indian	reqalts
thank you good bye	thankyou
how about cheap	reqalts
im looking for an expensive restaurant	inform
thank you good bye	thankyou
sil	null
good bye	bye
phone number	request
is there anything else	reqalts
west part of town creative food	inform
bistro food	inform
what is the price	request
steak house food	inform
what is the post code	request
mediterranean	inform
spanish	inform
phone number and address	request
north	inform
phone number	request
thats fine	null
may i have the address	request
thank you good bye	thankyou
restaurant in the south part of town that serves indian food	inform
i want an expensive afghan restaurant	inform
what type of food	request
what part of town is it located	request
how about asian oriental food	reqalts
can i get their phone number	request
thank you good bye	thankyou
i need a restaurant in the west part of town	inform
noise	null
and whats the price range	request
what is the phone number	request
phone number	request
modern european food	inform
expensive	inform
north	inform
thank you good bye	thankyou
and what is the post code	request
vietnamese	inform
can i have the phone number	request
right	affirm
what type food	inform
south	inform
thank you good bye	thankyou
african food	inform
how about the phone number	request
is there an expensive restaurant that serves korean food	inform
ad	null
italian food	inform
sea food	inform
right	affirm
thank you good bye	thankyou
post code	request
thank you good bye	thankyou
whats their post code	request
thank you good bye	thankyou
are their any other restaurants that serve turkish food	inform
right	affirm
address and phone number	request
correct	affirm
address	request
turkish food	inform
thank you good bye	thankyou
yes an expensive restaurant serving african food	affirm
uh address	request
thank you good bye	thankyou
any	inform
thank you good bye	thankyou
how about vietnamese food	reqalts
im looking for singaporean food	inform
unintelligible	null
phone number	request
address please	request
thank you good bye	thankyou
thank you good bye	thankyou
traditional food	inform
thank you good bye	thankyou
yes	affirm
ah yes can i get ah expensive restaurant in the south part of town	affirm
african	inform
thank you good bye	thankyou
may i have the address and post code	request
chinese food thats moderately priced	inform
what is the price range	request
i dont care about price range	inform
thank you good bye	thankyou
sil	null
i dont want chinese	deny
the address and phone number	request
sil	null
thank you good bye	thankyou
french food	inform
pan asian	inform
what is the address	request
range please	null
cheap restaurant	inform
im looking for a restaurant in the north part of town	inform
thank you good bye	thankyou
thank you good bye	thankyou
east	inform
phone number	request
any type of food	inform
whats the phone number	request
sil	null
thank you good bye	thankyou
type of food do they serve	request
south	inform
address	request
address	request
the phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
international food	inform
thank you good bye	thankyou
thank you good bye	thankyou
what area is it in	request
may i have the phone number please	request
how about italian food	reqalts
doesnt matter	inform
im looking for a restaurant in the south part of town that serves creative food	inform
and their phone number	request
sil	null
im looking for a cheap	inform
im looking for a moderately priced restaurant in the west part of town	inform
im looking for a thai restaurant	inform
find restaurant in north part of town	inform
whats the address	request
west	inform
moderate	inform
italian food	inform
im looking for a moderately priced restaurant in the west part of town	inform
okay just pick one for me then	ack
i am looking for a moderately priced restaurant in the south	inform
may i have the phone number to the turkiesh	request
phone number	request
yes	affirm
i want the center of town	inform
whats the address	request
noise	null
im looking for polynesian food	inform
address	request
north	inform
i dont care	inform
food	inform
is there anything else	reqalts
is there a thai restaurant in the west of town	confirm
whats the phone number and address	request
thank you good bye	thankyou
any kind of food	inform
phone number	request
and what is the post code again	request
thank you good bye	thankyou
uh restaurant in the west part of town	inform
expensive	inform
okay can i have the phone number	request
could i have the address	request
im looking for an expensive restaurant that serves danish food	inform
what about french food	reqalts
telephone number	request
no im looking for a unintelligible that serves english food	negate
yes	affirm
noise	null
east	inform
noise	null
moderate price west part of town	inform
noise	null
is there an indian restaurant in the south of town	inform
is there anything else	reqalts
breath i dont care	inform
expensive	inform
doesnt matter	inform
im looking for a restaurant in the north part of town	inform
how about indian food	reqalts
thank you good bye	thankyou
phone number	request
could i have a restaurant that serves turkish food	inform
thank you good bye	thankyou
thank you good bye	thankyou
what is the address	request
thank you good bye	thankyou
yes	affirm
im looking for a restaurant that serves british food	inform
is there anything else	reqalts
modern european	inform
is it expensive	confirm
phone number	request
indian food	inform
phone number	request
unintelligible	null
im looking for	inform
how about french food	reqalts
anything else	reqalts
cheap	inform
signaporian	inform
thank you good bye	thankyou
how about modern european food	reqalts
phone number	request
thank you goodbye	thankyou
can i have the phone number please	request
thank you good bye	thankyou
oriental food	inform
west	inform
how about italian	reqalts
what kind of food is that	request
whats the address	request
it doesnt matter	inform
noise	null
phone number	request
yes	affirm
looking for a cheap restaurant in the north part of town	inform
im looking for african food	inform
is there anything else	reqalts
south part of town	inform
scandinavian food	inform
may i have the address and phone number	request
anything else	reqalts
russian	inform
thank you goodbye	thankyou
good bye	bye
k you goodbye	bye
gastropub	inform
noise	null
im looking for english food in the west part of town	inform
any type of food	inform
indian food	inform
thank you good bye	thankyou
im looking for a restaurant serving romanian food	inform
cheap restaurant in the south part of town	inform
well can i get the address and the post code	request
thank you good bye	thankyou
international	inform
international food	inform
can i get the phone number	request
thank you good bye	thankyou
no	negate
im looking for a restaurant that serves chinese food	inform
sil	null
thats all	null
i need something in the east part of town that serves	inform
italian food	inform
thank you good bye	thankyou
is it in the south part	confirm
dont care	inform
thank you good bye	thankyou
goodbye	bye
how about italian food	reqalts
im looking for a moderately priced restaurant in the west part of town	inform
yes	affirm
korean	inform
looking for a moderately priced restaurant in the north of town	inform
east	inform
good bye	bye
what about vietnamese food	reqalts
does it serve sea food	confirm
im looking for thai food	inform
i would like crossover food	inform
cheap restaurant	inform
can i have the address	request
i need a moderately priced restaurant in the north part of town	inform
yes	affirm
phone number	request
i want to find a moderately priced restaurant that serves moroccan food	inform
noise	null
brazilian food	inform
what is its phone number	request
yes	affirm
moderate	inform
yea	affirm
type of food	request
phone number	request
a moderately priced restaurant that serves vietnamese food	inform
whats the address	request
the south part of town	inform
expensive	inform
right in the south part of town	affirm
it doesnt matter	inform
how bout che italian food	inform
phone number	request
okay um whats the price range	request
north	inform
mediterranean	inform
thank you good bye	thankyou
what is the address	request
and whats the address	request
thank you good bye	thankyou
spanish food	inform
thank you goodbye	thankyou
is there anyone else	reqalts
center	inform
cheap	inform
sil	null
thank you good bye	thankyou
im moderate priced restaurant in the north part of town	inform
yes	affirm
