address	request
could i have a restaurant in the center	inform
im looking at a cheap restaurant and it should be	inform
phone number	request
looking for a cheap restaurant serving portuguese food	inform
thank you good bye	thankyou
id like the address and area	request
i need a moderately priced restaurant in the part of town	inform
north	inform
sil	null
what is the price range	request
a cheap restaurant	inform
breath im looking for a restaurant in the south part of town that serves malaysian food	inform
i dont care	inform
noise	null
yes	affirm
mediterranean food	inform
moderately priced	inform
what food is in the west part of town	request
cheap	inform
i dont care	inform
is it moderate priced	confirm
anything else	reqalts
what is the address and phone number	request
whats the address	request
thank you good bye	thankyou
what is the address	request
okay just pick one for me then	ack
east part	inform
african	inform
i need a moderately priced restaurant serving fusion food	inform
spanish food	inform
noise	null
any	inform
i would like an expensive restaurant that serves korean food	inform
thank you good bye	thankyou
what is the phone number	request
whats the phone number	request
how about thai	reqalts
thank you goodbye	thankyou
whats the phone number	request
indonesian	inform
what is the phone number	request
what is their address	request
what is the phone number	request
post code	request
noise	null
yes	affirm
phone number	request
i need a moderately priced restaurant	inform
international	inform
it doesnt matter	inform
thank you goodbye	thankyou
im looking for a restaurant in the west part of town	inform
do you have a place that serves turkish food	inform
the east	inform
good	ack
im looking for a cheap restaurant that serves cuban food	inform
yes	affirm
no thai food	negate
id like an expensive thai restaurant	inform
thank you goodbye	thankyou
what is the address	request
hi	hello
thank you good bye	thankyou
thank you goodbye	thankyou
turkish	inform
thai food	inform
a restaurant in the west that serves italian food	inform
may i have the address	request
italian	inform
thank you good bye	thankyou
can i get the address phone number and area	request
city centre	inform
african food	inform
moderate	inform
whats the phone number	request
any	inform
thank you good bye	thankyou
okay uh how about a bristish	reqalts
i want to find a restaurant that serves french food	inform
yes	affirm
address	request
what kind of food does it	request
yes	affirm
doesnt matter	inform
christmas food	inform
post code	request
afghan	inform
i want an expensive irish restaurant	inform
thank you good bye	thankyou
thank you good bye	thankyou
whats the phone number	request
italian	inform
is that in the north part of town	confirm
and the area	request
whats the phone number	request
whats the address	request
address and phone number	request
thank you good bye	thankyou
what is the phone number	request
noise	null
yes	affirm
how about chinese food	reqalts
looking for a moderately priced restaurant	inform
may i have the phone number	request
how about one serving jamaican food	reqalts
thank you good bye	thankyou
what type of food	request
what is the phone number and post code	request
how about asian oriental	reqalts
breath i dont care	inform
indian food	inform
what about portuguese food	reqalts
right	affirm
unintelligible	null
phone number	request
indian	inform
uh thank you good bye	thankyou
seafood	inform
how about british food	reqalts
how about the address	request
whats the phone number	request
okay what is the address and phone number	request
thank you good bye	thankyou
any	inform
im looking for a restaurant that serves corsica food	inform
whats the phone number	request
it does not matter	inform
phone number please	request
doesnt matter	inform
could you give me another venue	reqalts
im looking for a restaurant in the east part of town	inform
address	request
it doesnt matter	inform
i dont care	inform
unintelligible	null
thank you good bye	thankyou
unintelligible	null
phone number	request
north	inform
thank you good bye	thankyou
noise	null
christmas food	inform
thank you good bye	thankyou
sil	null
good bye	bye
thank you good bye	thankyou
whats their price range	request
thank you	thankyou
phone number	request
yes	affirm
im looking for a restaurant that serves indian food	inform
oh i need to be in the north	inform
any type of area	inform
afghan	inform
thank you good bye	thankyou
can i have the address and phone number of the venue	request
what is the address and phone number	request
how about british food	reqalts
cheap	inform
thank you	thankyou
area	request
gastropub food	inform
how about a restaurant that serves french food	reqalts
good bye	bye
may i have the address and phone number	request
hungarian food	inform
noise i am looking for a restaurant	inform
thank you goodbye	thankyou
address	request
and can you tell me the phone number	request
cheap	inform
thank you good bye	thankyou
sil	null
what about spanish type of food	reqalts
hungarian	inform
postal code	request
what is the address	request
thank you goodbye	thankyou
any type	inform
phone number	request
chinese	inform
right	affirm
and the post code	request
do you have the address	request
no british food	negate
and what type of food does it serve	request
thank you good bye	thankyou
portuguese	inform
and phone number	request
the phone number	request
may i have the cheap restaurant in the south part of town	inform
gastropub	inform
uh cheap restaurant	inform
whats the address	request
dont care	inform
whats the address	request
thank you good bye	thankyou
no	negate
what is the address	request
kay can i have the address phone number and the area	request
any price range	inform
sil	null
west part of town	inform
what type of food	request
thank you good bye	thankyou
mediterranean food	inform
thank you good bye	thankyou
how about modern european food	reqalts
thank you good	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
um whats the address	request
no unintelligible	negate
phone number	request
thank you good bye	thankyou
address	request
whats the address	request
what area is it in	request
whats the price range	request
what type of food is it	request
goodbye	bye
and the address	request
unintelligible	null
sil	null
west area	inform
noise	null
no	negate
phone number	request
center	inform
food	inform
center	inform
how about a turkish restaurant	reqalts
what is the phone number	request
what area is it in	request
unintelligible	null
what about cuban food	reqalts
moderate	inform
phone number address	request
cheap	inform
thank you good bye	thankyou
thank you good bye	thankyou
telephone number	request
can i	null
korean food	inform
modern european	inform
yes in the cheap price range	affirm
address	request
i need a cheap restaurant in the north part of town	inform
whats the phone number	request
yes	affirm
is there anything else	reqalts
thank you	thankyou
im looking for a moderately priced restaurant in the north part of town	inform
thank you good bye	thankyou
can i get the phone number	request
noise	null
price range	request
may i have the address please	request
yes	affirm
thats correct	affirm
whats the phone number	request
moderate restaurant east part of town	inform
south	inform
any price range	inform
cheap	inform
any	inform
noise	null
sil	null
moderate	inform
thank you good bye	thankyou
french	inform
whats the address	request
moderately priced	inform
center	inform
how about	null
okay and what kind of food do they serve	request
yes	affirm
i need a special restaurant serving christmas food	request
moderately priced	inform
caribbean	inform
the post code as well please	request
thank you good bye	thankyou
east	inform
i dont care	inform
what type of food	request
whats the address	request
and the phone number	request
is it expensive	confirm
how about european food	reqalts
thank you good bye	thankyou
thank you good bye	thankyou
uh no	negate
italian	inform
thank you goodbye	thankyou
unintelligible	null
north american food	inform
gastropub food	inform
phone number	request
the phone number	request
okay	null
catalan	inform
greek	inform
in the center yes	affirm
yes	affirm
uh yes im looking for a restaurant in the center that serves lebanese food	affirm
i dont care	inform
scandinavian food	inform
good bye	bye
i dont care	inform
yes	affirm
and the phone number	request
east	inform
anything else	reqalts
spanish	inform
i want i want indian food	inform
uh id like steakhouse food	inform
address	request
for a restaurant	inform
thank you good bye	thankyou
what kind of food	request
good bye	bye
okay and um	null
of the venue	null
thank you good bye	thankyou
i dont care	inform
thank you good bye	thankyou
how about a restaurant in the west part of town serving vietnamese food	reqalts
can i have the phone number	request
moderately priced restaurant in the south part of town	inform
phone number	request
address	request
indian	inform
whats their address	request
thank you good bye	thankyou
thank you good bye	thankyou
food	inform
i dont care	inform
what is the phone number	request
south	inform
i want to find a restaurant in the east part of town that serves canapes foo	inform
how about asian oriental	reqalts
vietnam	inform
thank you good bye	thankyou
noise	null
how about a turkish restaurant	reqalts
no	negate
their price range	request
yes	affirm
european	inform
cuban	inform
indian food	inform
yes	affirm
thank you goodbye	thankyou
okay give me address	request
address	request
the post code	request
cheap restaurant	inform
im looking for a cheap restaurant	inform
and whats the post code	request
could i have the address and phone number	request
moderate	inform
any	inform
how about spanish food	reqalts
ok thanks goodbye	thankyou
south	inform
i dont care	inform
thank you good bye	thankyou
the south part of town	inform
thank you goodbye	thankyou
what kind of food	request
gastropub moderate	inform
yea	affirm
address	request
i dont care	inform
a cheap restaurant serving mexican food	inform
what the phone number	request
thank you good bye	thankyou
hello and welcome	hello
whats their post code	request
im looking for a moderately priced restaurant in the north part of town	inform
chinese	inform
asian oriental	inform
in cheap restaurant	inform
trying to find a cheap restaurant	inform
could i have the phone number and address please	request
unintelligible	null
in the south part of town	inform
thank you	thankyou
brazillian	inform
german food	inform
address	request
yes	affirm
spanish food	inform
yes	affirm
address	request
yes	affirm
i dont care	inform
id like a restaurant in the east part of town that serves	inform
jamaican food	inform
what about indian food	reqalts
british food	inform
can i have the price range	request
how about thai	reqalts
may i have the address and post code	request
anything house	reqalts
and whats their phone number	request
noise	null
cheap restaurant south part of town	inform
no corsica food	negate
south	inform
i dont care	inform
i am looking for a restaurant in the south part of town	inform
im looking for a expensive restaurant in the east part of town	inform
and what kind of food do they serve	request
show me the next	null
is there a restaurant serving vietnamese food	reqalts
the address	request
okay um whats the price range	request
sil	null
hi im looking for a restaurant that serves irish food	hello
how about portuguese	reqalts
yes	affirm
what type of food is it	request
it doesnt matter	inform
cheap restaurant	inform
i dont care	inform
address	request
basque	inform
i need a moderately priced restaurant in the west part of town	inform
north american	inform
phone number	request
south	inform
yes	affirm
it doesnt matter	inform
what is the phone number	request
very good thank you bye bye	thankyou
doesnt matter	inform
restaurant in the north	inform
whats the address	request
yeah	affirm
sil	null
yes	affirm
i dont care	inform
unintelligible	null
what about indian food	reqalts
phone number	request
yes	affirm
thank you good bye	thankyou
i dont care	inform
phone number	request
indian food	inform
noise	null
okay uh spanish food	inform
phone number	request
address	request
and the phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
south	inform
what about british	reqalts
i need a restaurant in the east part of town	inform
yes	affirm
how about the west of town	reqalts
austrian	inform
thank you good bye	thankyou
hungarian food	inform
hi im looking for a restaurant that serves	hello
what is the price range	request
what type of food	request
phone number	request
okay good bye	bye
thank you good bye	thankyou
im looking for	inform
chinese foo	inform
mexican	inform
and the phone number	request
can i please have their phone number	request
thank you good bye	thankyou
is it hungarian food	confirm
thank you good bye	thankyou
can i have the address and phone number	request
scandinavian food	inform
uh any area	inform
address	request
may i have the phone number	request
cuban food	inform
looking for a moderately priced creative food	inform
any	inform
what kind of food is it	request
okay what is their address	request
moderate	inform
west part of town	inform
cantonese food	inform
im looking for a restaurant in any area that serves polynesian food	inform
great thank you good bye	thankyou
cough	null
what type of food is this	request
what is the phone number	request
whats the address	request
thank you good bye	thankyou
spanish food	inform
uh italian	inform
noise	null
anything else	reqalts
spanish	inform
i want to find a moderately priced restaurant in the west part town	inform
whats the phone number	request
cheap restaurant	inform
how about european food	reqalts
thank you good bye	thankyou
i dont care	inform
i need	null
the address	request
cheap restaurant	inform
gastropub	inform
chinese	inform
yes	affirm
whats the post code	request
restaurant in the east part of town serving basque food	inform
im looking for a moderate priced restaurant in the south part of town	inform
i need a cheap restaurant	inform
unintelligible	null
i dont care	inform
um how about spanish food	reqalts
uh chinese food	inform
whats the address	request
i am looking for italian	inform
west	inform
whats the address	request
thank you good bye	thankyou
sil	null
area	request
yes	affirm
and their phone number	request
address phone number	request
i dont care	inform
asian oriental	inform
thank you goodbye	thankyou
serving catalan food	inform
whats the address	request
what about thai	reqalts
how about indian food	reqalts
thank you good bye	thankyou
i want a basque food restaurant	inform
any type of food	inform
any type	inform
what is the address	request
traditional	inform
what is their post code	request
thank you good bye	thankyou
im looking for a moderately priced restaurant that serves turkish food	inform
i need a restaurant serving crossover food in the west part of town	inform
british food	inform
dont care	inform
im looking for a restaurant in the center part of town	inform
good bye	bye
phone number	request
west	inform
noise	null
any	inform
is there a chinese food	confirm
anything	inform
and post code	request
thank you good bye	thankyou
european food	inform
can i get the	null
what is available	reqalts
cheap restaurant in the north part of town	inform
how about european food	reqalts
and the phone number	request
thank you good bye	thankyou
yes	affirm
any	inform
may i have the phone number	request
again please	repeat
south	inform
how about modern european food	reqalts
price range	request
any	inform
postal code	request
thank you good bye	thankyou
indian food	inform
address	request
i dont care	inform
no	negate
yes	affirm
dont care	inform
address	request
korean food	inform
i dont care	inform
and the address	request
east	inform
whats the post code	request
thank you good bye	thankyou
how about indian food	reqalts
italian food	inform
how about italian food	reqalts
portuguese food	inform
any kind	inform
thank you good bye	thankyou
indian food in the south part of town	inform
im looking for portuguese food	inform
may i get the address	request
may i have the phone number and address	request
any price range	inform
cheap price range	inform
thank you good bye	thankyou
um what about italian food	reqalts
restaurant	inform
whats their address	request
yes	affirm
okay whats the address phone number and area	request
whats the phone number and post code	request
thank you good bye	thankyou
phone number	request
id like a restaurant in the north part of town that serves tur	inform
is there anything else	reqalts
i do not care	inform
address	request
thank you good bye	thankyou
thank you good bye	thankyou
postcode	request
what is the phone number	request
restaurant in the west part of town serving barbecue	inform
whats the phone number	request
phone number	request
what is the phone number and address	request
cheap restaurant that serves turkish food	inform
okay thank you good bye	thankyou
and the phone number	request
i need a cheap restaurant in the south part of town	inform
phone number	request
it doesnt matter	inform
adress	null
doesnt matter	inform
type of food do they serve	request
thank you good bye	thankyou
phone number	request
the price range	request
cough	null
i dont care	inform
i would like to find a cheap restaurant in the south part of town	inform
doesnt matter	inform
expensive	inform
romanian	inform
indonesian	inform
the phone number	request
any	inform
im looking for moderate priced restaurant in the west	inform
address	request
phone number	request
no	negate
a restaurant	inform
south	inform
looking for spanish food in the center of town	inform
what type of food	request
whats its phone number	request
id like a moderately priced restaurant	inform
breathing	null
thank you good bye	thankyou
thai	inform
italian	inform
thank you	thankyou
yes	affirm
thank you good bye	thankyou
hello	hello
i want a restaurant in the center of town	inform
thank you good bye	thankyou
and the phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
address	request
thank you goodbye	thankyou
singapore	inform
i need asian food	inform
yes	affirm
i dont care	inform
indian	inform
id like a restaurant in the south part of town that serves cuban	inform
whats the address	request
what area is it in	request
anything else	reqalts
the phone number	request
i want an expensive restaurant that serves portuguese food	inform
address and post code	request
thank you good bye	thankyou
yes	affirm
what type of food	request
cheap restaurant	inform
could i have the phone number and address please	request
okay whats the phone number	request
may i have the address	request
how bout i italian food	inform
type of food does it serve	request
thank you good bye	thankyou
what about chinese food	reqalts
thank you good bye	thankyou
i would like moroccan food	inform
thank you good bye	thankyou
cheap	inform
price range	request
how about canapes	reqalts
the address	request
im looking for moderately priced in the north part of town	inform
catalan food	inform
moderately priced restaurant that serves thai food	inform
how about portugeuse food	reqalts
where is it	request
international food	inform
im looking for a restaurant serving french food	inform
how about portuguese	reqalts
south	inform
good whats the address	request
phone number	request
south	inform
tuscan food	inform
what about a modern europene type of food	reqalts
anything else	reqalts
thank you	thankyou
what is the phone number	request
and the phone number	request
uh thank you	thankyou
right	affirm
what kind of food does it serve	request
thank you good bye	thankyou
a cheap restaurant	inform
in the east part	inform
can you repeat that	repeat
address and phone number	request
what is its post code	request
im looking for an expensive restaurant in the south part of town	inform
thank you good bye	thankyou
phone number	request
noise	null
anywhere	inform
cheap	inform
asian oriental	inform
can i have the phone number and price range	request
i want to find indian food then	inform
the south part of town	inform
yes	affirm
the address	request
what is the price range	request
whats the phone number	request
any part of town	inform
what is the post code	request
sil	null
thank you good bye	thankyou
could i have the phone number	request
yes	affirm
anything else	reqalts
im looking for a cheap restaurant in the east part of to	inform
are there any restaurants serving indian food	reqalts
thank you good bye	thankyou
what is the phone number	request
thank you good bye	thankyou
hello im looking for a cheap restaurant in the west part of town	hello
chinese food	inform
sil	null
what is the phone number	request
yes	affirm
okay um thank you good bye	thankyou
im looking for a restaurant in the east part of town that serves world food	inform
cheap restaurant barbecue food	inform
and the area	request
whats the address and price range	request
moderately priced restaurant in the west part of town	inform
thank you good bye	thankyou
breath european	inform
address	request
yes	affirm
turkish food	inform
no	negate
im looking for traditional food	inform
im looking for a chinese restaurant	inform
mediterranean food	inform
unintelligible	null
west	inform
dont care	inform
tuscan food	inform
yes	affirm
any	inform
food	inform
international food	inform
modern european	inform
any area	inform
no	negate
anything else	reqalts
the east part of town	inform
start over	restart
address	request
yes	affirm
noise	null
expensive	inform
whats the phone number talking	request
address	request
im looking for a turkish type of restaurant	inform
west	inform
i dont care	inform
dont care	inform
unintelligible expensive	inform
thank you good bye	thankyou
what type of food	request
what is the phone number	request
and a phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
im looking for a restaurant in the south part of town and it should serve chinese food	inform
mediterranean restaurant	inform
whats the phone number	request
dont care	inform
an expensive restaurant in the south part of town	inform
on the rest and the	null
yeah im looking for a restaurant in the south part of town that serves international food	affirm
i dont care	inform
gastropub type of food	inform
expensive restaurant scottish food	inform
duration	null
north	inform
west	inform
um can i get the address	request
thank you good bye	thankyou
spanish food	inform
thank you good bye	thankyou
phone number	request
phone number	request
yes	affirm
thank you good bye	thankyou
is there a restaurant serving indian food	reqalts
thank you good bye	thankyou
any range	inform
is there anything else	reqalts
thank you	thankyou
what else is there	reqalts
what is the address	request
phone number	request
yes	affirm
can i have the phone number	request
what about vietnamese food	reqalts
what is the phone number	request
cheap restaurant serving mediterranean food	inform
phone number	request
noise	null
i need a moderately priced restaurant serving world food	inform
uh expensive	inform
spanish	inform
phone number	request
thank you good bye	thankyou
okay do you have the address for da vinci pizzeria	request
scandanavian	inform
italian	inform
doesnt matter	inform
moroccan food	inform
another	reqalts
how about french food	reqalts
address	request
how about italian food	reqalts
korean food	inform
dont care	inform
phone number	request
thank you good bye	thankyou
west	inform
address	request
whats the address	request
what is the price range	request
any	inform
it doesnt matter	inform
east	inform
thank you good bye	thankyou
id like a greek restaurant in the east part of town	inform
unusual food	inform
is there one serving european type food	inform
i dont care	inform
what is the address and phone number	request
any	inform
sil	null
a restaurant in the center	inform
what else	reqalts
what is the phone number and post code	request
christmas food	inform
yes	affirm
i need a restaurant in the west part of town that serves european food	inform
no	negate
may i have the address and type of food	request
phone number	request
anything else	reqalts
chinese food	inform
noise	null
whats the price range	request
east part of town	inform
how about modern european food	reqalts
phone number	request
i want thai food	inform
unintelligible	null
thank you good bye	thankyou
yes	affirm
yes	affirm
south	inform
what is the phone number and post code	request
is there a restaurant in the north part of town that serves unusual food	reqalts
european	inform
north	inform
expensive	inform
thank you good bye	thankyou
great could you tell me the address and phone number to that place	request
im looking for a restaurant in the moderate price range	inform
yes	affirm
any	inform
yes	affirm
right	affirm
cheap price range	inform
what is the phone number	request
doesnt matter	inform
thank you good bye	thankyou
gastro	inform
catalan food	inform
address and post code	request
looking for a restaurant in the south part of town serving	inform
what is the address and phone number	request
what is the address and price range	request
may i get the address phone number and price	request
thank you good bye	thankyou
and what is the post code again	request
italian food	inform
asian oriental food	inform
what is the address	request
moderately priced	inform
any price range	inform
thank you good bye	thankyou
phone number	request
okay thank you bye	thankyou
sil	null
thank you good bye	thankyou
yes	affirm
doesnt matter	inform
what is the phone number	request
whats the price range	request
sil	null
okay im looking for moderate price range	inform
thank you good bye	thankyou
address	request
the phone number	request
bistro food	inform
venetian food	inform
and the price range	request
yes	affirm
what is the address and post code	request
west	inform
address	request
goodbye	bye
unintelligible	null
kay thank you goodbye	thankyou
thank you goodbye	thankyou
im looking for an expensive restaurant in the east part of town	inform
hello	hello
i dont care	inform
okay um thatll do it thank you and goodbye	thankyou
british food	inform
i do not care	inform
chinese	inform
what is the address	request
what is the phone number	request
thank you good bye	thankyou
uh	null
mediterranean	inform
thank you good bye	thankyou
whats the phone number	request
whats the phone number	request
what type of food is it	request
noise	null
expensive restaurant asian food	inform
yes	affirm
british food	inform
how about a restaurant in the east part of town that serves indian food	reqalts
is it chinese food though	confirm
east	inform
and the area	request
i dont care	inform
thank you good bye	thankyou
the address	request
what is the phone number	request
thank you good bye	thankyou
sil	null
vietnamese food	inform
okay uh can i	ack
the address	request
hi noise	hello
how about turkish	reqalts
moderately priced in the west part of town	inform
and the telephone number	request
im looking for an expensive restaurant	inform
pan	null
address	request
now	null
asian oriental food in the centre	inform
i dont care	inform
thank you good bye	thankyou
phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
spanish food	inform
restaurant in the south part of town	inform
korean food expensive	inform
yea	affirm
no	negate
what type of food is it	request
what is the address and phone number	request
can i get the phone number and area	request
id like a restaurant that serves asian food	inform
spanish food	inform
yes	affirm
seafood	inform
i dont care	inform
south	inform
im looking for an indian restaurant in the	inform
yes	affirm
is it in the centre of town	confirm
post code	request
okay	null
address post code	request
address	request
and the phone number	request
i dont care	inform
no	negate
it doesnt matter	inform
yes	affirm
thank you good bye	thankyou
that serves swiss food	inform
phone number	request
phone number	request
may i get the address and phone number	request
sil	null
sil	null
moderat	inform
thank you good bye crosstalk	bye
im l	null
are there any restaurants in the center of town	inform
french	inform
vietnamese food	inform
sil	null
phone number	request
corsica food	inform
thank you good bye	thankyou
thank you bye	thankyou
unintelligible	null
um i want a restaurant in the north side of town and i want to eat christmas food	inform
anything else	reqalts
in the	null
what type of food do they serve	request
i dont care	inform
address	request
expensive	inform
anything else	reqalts
may i have the phone number	request
okay whats the phone number	request
uh whats the address	request
how about chinese food	reqalts
price range	request
yes	affirm
expensive	inform
singaporean food	inform
can i get the address and phone number	request
is modern european food any good	inform
area	request
and what is the phone number	request
german	inform
can i have the phone number and type of food that	request
the price range	request
can i	null
mediterranean food	inform
thank you good bye	thankyou
phone number	request
sil	null
thank you good bye	thankyou
what type of food do they serve	request
ok i want to find a restaurant in the south part of town	inform
i need a restaurant that serves	inform
and their address	request
cheap restaurant	inform
noise	null
any	inform
is there anything else	reqalts
okay could i have the phone number and post code	request
whats the address	request
and what area is that in	request
expensive price range	request
any	inform
whats their phone number	request
phone number	request
noise	null
asian oriental	inform
cheap	inform
mediterranean	inform
phone number	request
how about asian food	reqalts
im looking for korean food	inform
doesnt matter	inform
thank you good bye	thankyou
thank you good bye	thankyou
im looking for a restaurant in the north part of town	inform
spanish	inform
indian	inform
im looking for indian food	inform
north	inform
hi im looking for a moderately priced restaurant	hello
indian	inform
mexican food	inform
the south side	inform
thank you good bye	thankyou
a restaurant in the west part of town that serves hungarian food	inform
whats the phone number	request
how bout indian food	reqalts
i dont care	inform
good bye	bye
noise	null
expensive	inform
what price range	request
gastro pub	inform
traditional food	inform
okay	null
noise	null
international food	inform
gastropub food	inform
dont matter	inform
phone number	request
thank you good bye	thankyou
can i have an address and phone number	request
good bye	bye
thank you good bye	thankyou
and the phone number	request
what is the post code	request
i need a restaurant serving corsica food	inform
im looking for a restaurant in the north part of town uh tuscan food	inform
okay thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
anything cheap	inform
yeah i need um um m	affirm
east	inform
noise	null
british food in the west part of town	inform
who is it by	null
hi id like a moderately priced restaurant in the north	inform
price range	request
thank you good bye	thankyou
sil	null
no price	request
is there any restaurants that serve indian food	reqalts
thai food	inform
russian	inform
looking for a restaurant that serves turkish food	inform
yes	affirm
portuguese food any price	inform
i want a restaurant in any area that serves	inform
north	inform
im looking for a cheap restaurant in the east part of town	inform
noise	null
gastropub type food	inform
uh scandinavian food	inform
any	inform
yes in the south part of town	affirm
cheap	inform
greek	inform
part of town	request
mmhm	affirm
traditional food	inform
noise	null
post code	request
can i get the address	request
im looking for a restaurant in the east part of town serving chinese food	inform
phone number	request
looking for a moderately priced restaurant in the south part of	inform
thank you good bye	thankyou
thank you good bye	thankyou
any area	inform
expensive restaurant serving portuguese food	inform
are there any	null
im looking for a cheap restaurant in the east part of town	inform
address	request
it doesnt matter	inform
thank you good bye	thankyou
thank you	thankyou
how about korean food	reqalts
center of town	inform
and phone number	request
chinese food	inform
german food	inform
south	inform
is it expensive	confirm
im looking for a moderately priced restaurant in the west part of town	inform
thai	inform
whats the address	request
can i have the address	request
part of town	request
is there anything else	reqalts
im looking for a restaurant in any area serving african food	inform
phone number	request
any	inform
i want an expensive restaurant in the south part of town	inform
what is the address	request
european food	inform
phone number	request
im looking for a restaurant in the west part of town	inform
how about indian type food	reqalts
noise north part of town	inform
what is the phone number	request
hungarian food	inform
say thank you good bye	thankyou
thank you goodbye	thankyou
post code	request
russian food	inform
cough	null
address	request
im looking for a restaurant in the south part of town	inform
thank you good bye	thankyou
african	inform
looking for moderately priced russian food	inform
whats the address	request
thank you good bye	thankyou
thank you good bye	thankyou
whats the address	request
and whats the phone number	request
yes	affirm
doesnt matter	inform
can i have their phone number	request
price range	request
what type of food do they serve	request
im looking for a restaurant in the west	inform
how about european	reqalts
thank you good bye	thankyou
may i have the phone number and post code	request
cuban	inform
i dont care	inform
looking for hungarian food in the north side of town	inform
i want to find a restaurant in the south part of town	inform
moderately priced restaurant	inform
i would like an expensive restaurant in the south part of town	inform
yes	affirm
yes	affirm
west	inform
east	inform
type of food	request
thank you good bye	thankyou
whats the address	request
looking for a restaurant in the east part of town thats moderately priced	inform
good bye	bye
canapes	inform
postcode	request
may i have the address and phone number for that venue	request
thank you	thankyou
i dont care	inform
area	request
cheap restaurant	inform
good bye	bye
uh cheap restaurant serving scandinavian food	inform
anything else	reqalts
cheap restaurant	inform
is their anything else	reqalts
yes	affirm
okay thank you good bye	thankyou
restaurant west	inform
thank you good bye	thankyou
im looking for a restaurant in the east part of town that serves indian food	inform
and the post code	request
whats the address	request
id like a barbecue restaurant	inform
east	inform
dont want that	deny
korean food	inform
i want to find a moderately priced restaurant	inform
thank you good bye	thankyou
i would like european food	inform
im looking for a cheap restaurant in the north part of town	inform
im looking for a restaurant in the center of town	inform
what area is it	request
whats the phone number and address	request
anything else	reqalts
center	inform
thank you good bye	thankyou
im looking for expensive welsh food	inform
thank you good bye	thankyou
food	inform
is there a restaurant in the south part of town that serves indian food	reqalts
unintelligible	null
what is the address and phone number	request
how about british	reqalts
whats the address phone number and area	request
yes fusion	affirm
im looking for a moderately priced restaurant in the	inform
west side	inform
it doesnt matter	inform
phone number	request
yes in the west part of town	affirm
whats the address	request
west	inform
may i have the address and postcode	request
im looking for a cheap restaurant in the west part of town	inform
yes	affirm
what is the phone number	request
im looking for something moderately priced	inform
european food	inform
caribbean food	inform
how about portuguese	reqalts
im looking for a cheap restaurant in the east part of town that serves gastropub food	inform
moderate	inform
no french food	negate
british	inform
whats the address	request
thank you good bye	thankyou
whats the address and phone number	request
good bye	bye
indian food in the south	inform
north	inform
any	inform
i would like	null
may i get the address	request
uh yes mexican please	affirm
german	inform
may i have the phone number	request
i dont care	inform
noise	null
thank you good bye	thankyou
may i	null
vietnamese food	inform
could i have the address please	request
i would like to find a moderately priced restaurant and it should be in the east	inform
yea	affirm
i would like a cheap restaurant in the north part of town	inform
i dont care	inform
vietnamese	inform
phone number and price range	request
can i get the phone number	request
what is the phone number	request
lebanese	inform
post code	request
what is the type of food	request
dont care	inform
give me the address phone number and price range	request
what is the phone number	request
expensive price range	request
no im looking for one that serves vietnamese food	negate
price range	request
um whats the phone number	request
modern european	inform
south	inform
im looking for seafood	inform
thank you goodbye	thankyou
what is the price range	request
is it in the center of town	confirm
yes	affirm
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
i dont care	inform
can i have the phone number and price range	request
i dont care	inform
i need a moderately priced restaurant in the west part of town	inform
phone number	request
thank you good bye	thankyou
and	null
address	request
cheap restaurant	inform
expensive restaurant east part of town	inform
cheap restaurant	inform
thank you good bye	thankyou
any	inform
post code	request
thank you goodbye	thankyou
any thing	inform
thank you goodbye	thankyou
yes	affirm
whats the address	request
japanese	inform
east part of town	inform
yea	affirm
i need a restaurant in the east part of town	inform
whats the phone number	request
thank you good bye	thankyou
portuguese	inform
how about gastropub	reqalts
address and phone number	request
expensive expensive	inform
yes	affirm
type	null
im looking for chinese food	inform
thank you good bye	thankyou
thank you good bye	thankyou
it doesnt matter	inform
east	inform
chinese	inform
i dont care	inform
the expensive price range	inform
sil	null
thank you good bye	thankyou
thai food	inform
west	inform
in the area	request
mediterranean food	inform
thank you	thankyou
yes	affirm
dont care	inform
yes cheap restaurant	affirm
what kind of food	request
yes west part of town	affirm
a cheap restaurant	inform
price over food west part of town	inform
im looking for a cheap restaurant in the south part of town	inform
what area of town	request
what is the address	request
um it doesnt matter	inform
moderately restaurant	inform
thank you good bye	thankyou
i dont care	inform
may i get the address and phone number	request
thai food	inform
serving	null
how about chinese food	reqalts
phone number	request
how about vietnamese food	reqalts
can i have the address phone number and post code	request
south	inform
thank you good bye	thankyou
i need a moderate priced restaurant in the north part of town	inform
how about indian food	reqalts
east	inform
scandinavian	inform
phone number	request
could i have the phone number	request
im looking for a moroccan restaurant in the center of town	inform
world food	inform
thank you good bye	thankyou
that doesnt matter	inform
anything else	reqalts
it doesnt matter	inform
whats the phone number	request
what is the address	request
is there anything else	reqalts
can i get the price range	request
phone number	request
a restaurant in the south part of town hungarian food	inform
restaurant in the north part of town serv	inform
address	request
thank you	thankyou
thank you good bye	thankyou
yes can i have restaurants serving	affirm
north	inform
